,process_order_number,order_type_packaging_or_repackaging_field,material_number,product,product_name,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start,packaging_line_finish,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,po_create_to_po_release,po_release_to_pkg_start,pkg_start_to_pkg_finish,pkg_finish_to_pkg_final_check,pkg_final_check_to_brr_begin,brr_begin_to_brr_finish,brr_finish_to_qp_release
2827,3080624,ZSP1,10109014,NEORECORMON,NEORECOR 5000IU/.3ML 6 ASRG NO,2016-10-27 00:00:00,H0663H03,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-15 10:45:00,2016-12-19 10:20:00,2016-12-21 13:28:00,2016-12-22 00:00:00,48.0,0.0,0.0,1.4479166666666667,3.982638888888889,2.1305555555555555,0.4388888888888889
2828,3080625,ZSP1,10109002,NEORECORMON,NEORECOR 500IU/.3ML 6 ASRG ES-PT,2016-10-27 00:00:00,H0586H04,2016-11-22 00:00:00,2016-11-24 00:00:00,2016-11-24 00:00:00,2016-11-24 14:16:00,2016-11-28 07:57:00,2016-11-29 09:46:00,2016-11-30 00:00:00,26.0,2.0,0.0,0.5944444444444444,3.7368055555555557,1.0756944444444445,0.5930555555555556
2829,3080626,ZSP1,10109020,NEORECORMON,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,2016-10-27 00:00:00,H6217H08,2016-11-29 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-14 08:42:00,2016-12-15 09:17:00,2016-12-20 16:34:00,2016-12-21 00:00:00,33.0,15.0,0.0,0.3625,1.0243055555555556,5.303472222222222,0.30972222222222223
2830,3080627,ZSP1,10109016,NEORECORMON,NEORECOR 5000IU/.3ML 6 ASRG SC,2016-10-27 00:00:00,H6223H08,2016-12-06 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-15 10:46:00,2016-12-16 11:52:00,2016-12-21 14:29:00,2016-12-21 00:00:00,40.0,8.0,0.0,1.448611111111111,1.0458333333333334,5.1090277777777775,-0.6034722222222222
2831,3080628,ZSP1,10109023,NEORECORMON,NEORECOR 6000IU/.3ML 6 ASRG FR,2016-10-27 00:00:00,H6217H07,2016-11-29 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-14 08:42:00,2016-12-15 09:34:00,2016-12-20 16:19:00,2016-12-21 00:00:00,33.0,15.0,0.0,0.3625,1.0361111111111112,5.28125,0.32013888888888886
2832,3080629,ZSP1,10109026,NEORECORMON,NEORECOR 6000IU/.3ML 6 ASRG RO-BG-PL,2016-10-27 00:00:00,H6217H09,2016-12-02 00:00:00,2016-12-13 00:00:00,2016-12-13 00:00:00,2016-12-14 08:44:00,2016-12-15 08:43:00,2016-12-15 11:38:00,2016-12-15 00:00:00,36.0,11.0,0.0,1.363888888888889,0.9993055555555556,0.12152777777777778,-0.4847222222222222
2833,3080630,ZSP1,10109024,NEORECORMON,NEORECOR 6000IU/.3ML 6 ASRG GB-IE-GRCY,2016-10-27 00:00:00,H0618H06,2016-12-05 00:00:00,2016-12-13 00:00:00,2016-12-14 00:00:00,2016-12-14 08:44:00,2016-12-15 10:01:00,2016-12-15 13:11:00,2016-12-15 00:00:00,39.0,8.0,1.0,0.3638888888888889,1.0534722222222221,0.13194444444444445,-0.5493055555555556
2834,3080631,ZSP1,10110626,NEORECORMON,RECORMON 2000IU/.3ML 6 ASRG RS,2016-10-27 00:00:00,H0854H03,2016-11-29 00:00:00,2016-12-04 00:00:00,2016-12-05 00:00:00,2016-12-05 12:07:00,2016-12-07 11:31:00,2016-12-12 09:54:00,2016-12-12 00:00:00,33.0,5.0,1.0,0.5048611111111111,1.975,4.932638888888889,-0.4125
2835,3080632,ZSP1,10110629,NEORECORMON,RECORMON 2000IU/.3ML 6 ASRG CH,2016-10-27 00:00:00,H0855H07,2016-12-02 00:00:00,2016-12-13 00:00:00,2016-12-13 00:00:00,2016-12-14 08:45:00,2016-12-15 14:01:00,2016-12-16 13:21:00,2016-12-16 00:00:00,36.0,11.0,0.0,1.3645833333333333,1.2194444444444446,0.9722222222222222,-0.55625
2836,3080633,ZSP1,10110645,NEORECORMON,RECORMON 30000IU/.6ML 1 ASRG FE,2016-10-27 00:00:00,H0636H07,2016-11-25 00:00:00,2016-12-01 00:00:00,2016-12-01 00:00:00,2016-12-02 13:46:00,2016-12-05 13:51:00,2016-12-06 09:15:00,2016-12-07 00:00:00,29.0,6.0,0.0,1.573611111111111,3.0034722222222223,0.8083333333333333,0.6145833333333334
2837,3080634,ZSP1,10110600,NEORECORMON,RECORMON 6000IU/.3ML 6 ASRG ZA,2016-10-27 00:00:00,H0618H05,2016-11-29 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-14 08:43:00,2016-12-15 10:10:00,2016-12-16 14:12:00,2016-12-16 00:00:00,33.0,15.0,0.0,0.36319444444444443,1.0604166666666666,1.1680555555555556,-0.5916666666666667
2838,3080635,ZSP1,10110612,NEORECORMON,RECORMON 10000IU/.6ML 6 ASRG FE,2016-10-27 00:00:00,H0643H01,2016-11-29 00:00:00,2016-12-13 00:00:00,2016-12-13 00:00:00,2016-12-13 12:12:00,2016-12-30 10:19:00,2017-01-05 10:25:00,2017-01-09 00:00:00,33.0,14.0,0.0,0.5083333333333333,16.92152777777778,6.004166666666666,3.5659722222222223
2840,3080637,ZSP1,10110651,NEORECORMON,RECORMON 2000IU/.3ML 6 ASRG PH,2016-10-27 00:00:00,H0855H03,2016-11-25 00:00:00,2016-11-28 00:00:00,2016-11-29 00:00:00,2016-11-29 14:19:00,2016-11-30 10:31:00,2016-11-30 15:31:00,2016-12-02 00:00:00,29.0,3.0,1.0,0.5965277777777778,0.8416666666666667,0.20833333333333334,1.3534722222222222
2841,3080639,ZSP1,10110670,NEORECORMON,RECORMON 4000IU/.3ML 6 ASRG ZA,2016-10-27 00:00:00,H6268H03,2016-11-24 00:00:00,2016-12-06 00:00:00,2016-12-06 00:00:00,2016-12-07 13:07:00,2016-12-08 11:08:00,2016-12-08 14:42:00,2016-12-12 00:00:00,28.0,12.0,0.0,1.5465277777777777,0.9173611111111111,0.1486111111111111,3.3875
2842,3080640,ZSP1,10095666,MIRCERA,MIRCERA 250MCG/.3ML 1 ASRG BE-NL,2016-10-27 00:00:00,H0550H13,2016-11-18 00:00:00,2016-12-05 00:00:00,2016-12-05 00:00:00,2016-12-05 12:03:00,2016-12-06 12:52:00,2016-12-07 13:37:00,2016-12-12 00:00:00,22.0,17.0,0.0,0.5020833333333333,1.0340277777777778,1.03125,4.432638888888889
2843,3080641,ZSP1,10107355,MIRCERA,MIRCERA 200MCG/.3ML 1 ASRG FE-36,2016-10-27 00:00:00,H0553H06,2016-11-14 00:00:00,2016-11-17 00:00:00,2016-11-17 00:00:00,2016-11-17 13:20:00,2016-11-18 10:13:00,2016-11-23 09:01:00,2016-11-24 00:00:00,18.0,3.0,0.0,0.5555555555555556,0.8701388888888889,4.95,0.6243055555555556
2844,3080642,ZSP1,10107350,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG FE-36,2016-10-27 00:00:00,H0538H29,2016-11-16 00:00:00,2016-11-17 00:00:00,2016-11-18 00:00:00,2016-11-22 14:24:00,2016-11-23 14:50:00,2016-11-24 16:51:00,2016-11-29 00:00:00,20.0,1.0,1.0,4.6,1.0180555555555555,1.0840277777777778,4.297916666666667
2845,3080643,ZSP1,10098952,MIRCERA,MIRCERA 30MCG/0.3ML 1ASRG DE,2016-10-27 00:00:00,H0554H07,2016-11-10 00:00:00,2016-11-14 00:00:00,2016-11-14 00:00:00,2016-11-15 10:54:00,2016-11-15 16:49:00,2016-11-17 15:04:00,2016-11-18 00:00:00,14.0,4.0,0.0,1.4541666666666666,0.2465277777777778,1.9270833333333333,0.37222222222222223
2846,3080644,ZSP1,10107352,MIRCERA,MIRCERA 100MCG/.3ML 1 ASRG FE-36,2016-10-27 00:00:00,H0584H04,2016-11-04 00:00:00,2016-11-11 00:00:00,2016-11-14 00:00:00,2016-11-14 14:39:00,2016-11-15 15:49:00,2016-11-18 12:46:00,2016-11-21 00:00:00,8.0,7.0,3.0,0.6104166666666667,1.0486111111111112,2.872916666666667,2.4680555555555554
2847,3080646,ZSP1,10095662,MIRCERA,MIRCERA 200MCG/.3ML 1 ASRG RO-BG-PL,2016-10-27 00:00:00,H0553H04,2016-11-14 00:00:00,2016-11-17 00:00:00,2016-11-17 00:00:00,2016-11-17 13:08:00,2016-11-18 06:56:00,2016-11-23 08:52:00,2016-11-24 00:00:00,18.0,3.0,0.0,0.5472222222222223,0.7416666666666667,5.080555555555556,0.6305555555555555
2848,3080647,ZSP1,10108940,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,2016-10-27 00:00:00,H6212H17,2016-11-29 00:00:00,2016-12-13 00:00:00,2016-12-13 00:00:00,2016-12-13 12:10:00,2016-12-14 11:33:00,2016-12-15 12:52:00,2016-12-15 00:00:00,33.0,14.0,0.0,0.5069444444444444,0.9743055555555555,1.054861111111111,-0.5361111111111111
2849,3080648,ZSP1,10108965,NEORECORMON,NEORECOR 20000IU/.6ML 6 ASRG FR,2016-10-27 00:00:00,H0545H05,2016-11-24 00:00:00,2016-12-07 00:00:00,2016-12-07 00:00:00,2016-12-08 15:58:00,2016-12-09 11:47:00,2016-12-12 16:49:00,2016-12-13 00:00:00,28.0,13.0,0.0,1.6652777777777779,0.8256944444444444,3.209722222222222,0.29930555555555555
2850,3080649,ZSP1,10108937,NEORECORMON,NEORECOR 10000IU/0.6ML 1ASRG FR-CLIN,2016-10-27 00:00:00,H6212H15,2016-11-24 00:00:00,2016-12-07 00:00:00,2016-12-08 00:00:00,2016-12-08 15:53:00,2016-12-09 08:07:00,2016-12-21 11:23:00,2016-12-21 00:00:00,28.0,13.0,1.0,0.6618055555555555,0.6763888888888889,12.136111111111111,-0.47430555555555554
2851,3080650,ZSP1,10107671,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG EFA-36,2016-10-27 00:00:00,H0538H26,2016-11-03 00:00:00,2016-11-15 00:00:00,2016-11-15 00:00:00,2016-11-15 10:47:00,2016-11-16 06:51:00,2016-11-17 09:38:00,2016-11-18 00:00:00,7.0,12.0,0.0,0.44930555555555557,0.8361111111111111,1.1159722222222221,0.5986111111111111
2852,3080651,ZSP1,10108946,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG RO-BG-PL,2016-10-27 00:00:00,H6212H18,2016-11-29 00:00:00,2016-12-13 00:00:00,2016-12-13 00:00:00,2016-12-13 12:16:00,2016-12-14 10:23:00,2016-12-15 08:50:00,2016-12-15 00:00:00,33.0,14.0,0.0,0.5111111111111111,0.9215277777777777,0.9354166666666667,-0.3680555555555556
2853,3080652,ZSP1,10108976,NEORECORMON,NEORECOR 3000IU/.3ML 6 ASRG SC,2016-10-27 00:00:00,H0574H06,2016-11-29 00:00:00,2016-12-02 00:00:00,2016-12-02 00:00:00,2016-12-02 13:35:00,2016-12-06 10:14:00,2016-12-06 14:54:00,2016-12-08 00:00:00,33.0,3.0,0.0,0.5659722222222222,3.8604166666666666,0.19444444444444445,1.3791666666666667
2854,3080653,ZSP1,10108974,NEORECORMON,NEORECOR 3000IU/.3ML 6 ASRG GB-IE-GRCY,2016-10-27 00:00:00,H6227H05,2016-11-29 00:00:00,2016-12-02 00:00:00,2016-12-02 00:00:00,2016-12-05 12:08:00,2016-12-06 10:05:00,2016-12-07 11:39:00,2016-12-08 00:00:00,33.0,3.0,0.0,3.5055555555555555,0.9145833333333333,1.0652777777777778,0.5145833333333333
2855,3080654,ZSP1,10108942,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG ES-PT,2016-10-27 00:00:00,H6212H13,2016-11-17 00:00:00,2016-11-24 00:00:00,2016-11-24 00:00:00,2016-11-25 09:48:00,2016-11-28 11:46:00,2016-12-01 13:35:00,2016-12-02 00:00:00,21.0,7.0,0.0,1.4083333333333334,3.0819444444444444,3.0756944444444443,0.4340277777777778
2856,3080656,ZSP1,10110655,NEORECORMON,RECORMON 2000IU/0.3ML 6ASRG VN,2016-10-27 00:00:00,H0854H02,2016-11-17 00:00:00,2016-11-28 00:00:00,2016-11-28 00:00:00,2016-11-29 14:32:00,2016-12-02 10:44:00,2016-12-05 10:35:00,2016-12-06 00:00:00,21.0,11.0,0.0,1.6055555555555556,2.841666666666667,2.99375,0.5590277777777778
2857,3080657,ZSP1,10110662,NEORECORMON,RECORMON 3000IU/.3ML 6 ASRG EFA,2016-10-27 00:00:00,H0574H07,2016-11-30 00:00:00,2016-12-05 00:00:00,2016-12-05 00:00:00,2016-12-05 12:06:00,2016-12-07 13:10:00,2016-12-08 13:08:00,2016-12-12 00:00:00,34.0,5.0,0.0,0.5041666666666667,2.0444444444444443,0.9986111111111111,3.452777777777778
2858,3080658,ZSP1,10110637,NEORECORMON,RECORMON 2000IU/.3ML 6 ASRG FE,2016-10-27 00:00:00,H0853H02,2016-11-04 00:00:00,2016-11-16 00:00:00,2016-11-17 00:00:00,2016-11-18 17:52:00,2016-11-21 08:47:00,2016-11-25 12:36:00,2016-11-28 00:00:00,8.0,12.0,1.0,1.7444444444444445,2.6215277777777777,4.159027777777778,2.475
2859,3080659,ZSP1,10110674,NEORECORMON,RECORMON 4000IU/.3ML 6 ASRG FE,2016-10-27 00:00:00,H0679H02,2016-11-30 00:00:00,2016-12-12 00:00:00,2016-12-12 00:00:00,2016-12-13 12:27:00,2016-12-14 09:12:00,2016-12-21 14:53:00,2016-12-21 00:00:00,34.0,12.0,0.0,1.51875,0.8645833333333334,7.236805555555556,-0.6201388888888889
2860,3080660,ZSP1,10110612,NEORECORMON,RECORMON 10000IU/.6ML 6 ASRG FE,2016-10-27 00:00:00,H0642H06,2016-11-29 00:00:00,2016-12-13 00:00:00,2016-12-13 00:00:00,2016-12-13 12:14:00,2016-12-14 09:47:00,2016-12-22 12:13:00,2016-12-22 00:00:00,33.0,14.0,0.0,0.5097222222222222,0.8979166666666667,8.10138888888889,-0.5090277777777777
2861,3080661,ZSP1,10110671,NEORECORMON,RECORMON 4000IU/.3ML 6 ASRG CH,2016-10-27 00:00:00,H0679H03,2016-11-30 00:00:00,2016-12-13 00:00:00,2016-12-13 00:00:00,2016-12-13 12:16:00,2016-12-16 10:53:00,2016-12-16 13:51:00,2016-12-16 00:00:00,34.0,13.0,0.0,0.5111111111111111,2.942361111111111,0.12361111111111112,-0.5770833333333333
2862,3080662,ZSP1,10110679,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG MX,2016-10-27 00:00:00,H0662H03,2016-11-29 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-15 10:48:00,2016-12-19 14:03:00,2016-12-21 10:36:00,2016-12-21 00:00:00,33.0,15.0,0.0,1.45,4.135416666666667,1.85625,-0.44166666666666665
2863,3080663,ZSP1,10110681,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG CH,2016-10-27 00:00:00,H6223H06,2016-11-29 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-15 10:44:00,2016-12-16 12:13:00,2016-12-21 14:37:00,2016-12-21 00:00:00,33.0,15.0,0.0,1.4472222222222222,1.0618055555555554,5.1,-0.6090277777777777
2864,3080664,ZSP1,10110680,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG RS,2016-10-27 00:00:00,H0662H04,2016-11-29 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-15 10:49:00,2016-12-19 08:54:00,2016-12-19 16:44:00,2016-12-19 00:00:00,33.0,15.0,0.0,1.4506944444444445,3.920138888888889,0.3263888888888889,-0.6972222222222222
2865,3080665,ZSP1,10112463,MIRCERA,MIRCERA 30MCG/.3ML 1 ASRG DK-NO-IS,2016-10-27 00:00:00,H0554H05,2016-11-03 00:00:00,2016-11-11 00:00:00,2016-11-11 00:00:00,2016-11-14 16:11:00,2016-11-15 10:35:00,2016-11-16 13:28:00,2016-11-17 00:00:00,7.0,8.0,0.0,3.6743055555555557,0.7666666666666667,1.1201388888888888,0.4388888888888889
2866,3080666,ZSP1,10120495,MIRCERA,MIRCERA 75MCG/0.3ML 1ASRG BA,2016-10-27 00:00:00,H0592H42,2016-11-03 00:00:00,2016-11-11 00:00:00,2016-11-11 00:00:00,2016-11-14 16:12:00,2016-11-16 08:27:00,2016-11-16 13:59:00,2016-11-18 00:00:00,7.0,8.0,0.0,3.675,1.6770833333333333,0.23055555555555557,1.417361111111111
2867,3080667,ZSP1,10112465,MIRCERA,MIRCERA 75MCG/.3ML 1 ASRG DK-NO-IS,2016-10-27 00:00:00,H0592H44,2016-11-18 00:00:00,2016-11-24 00:00:00,2016-11-24 00:00:00,2016-11-24 14:19:00,2016-11-28 11:35:00,2016-12-01 17:16:00,2016-12-05 00:00:00,22.0,6.0,0.0,0.5965277777777778,3.886111111111111,3.2368055555555557,3.2805555555555554
2868,3080668,ZSP1,10112464,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG DK-NO-IS,2016-10-27 00:00:00,H0538H27,2016-11-10 00:00:00,2016-11-14 00:00:00,2016-11-15 00:00:00,2016-11-15 10:48:00,2016-11-16 07:03:00,2016-11-17 08:48:00,2016-11-21 00:00:00,14.0,4.0,1.0,0.45,0.84375,1.0729166666666667,3.6333333333333333
2869,3080669,ZSP1,10112500,MIRCERA,MIRCERA 30MCG/.3ML 1 ASRG SE-FI,2016-10-27 00:00:00,H0554H10,2016-11-23 00:00:00,2016-12-01 00:00:00,2016-12-01 00:00:00,2016-12-01 12:48:00,2016-12-02 08:56:00,2016-12-07 12:06:00,2016-12-08 00:00:00,27.0,8.0,0.0,0.5333333333333333,0.8388888888888889,5.131944444444445,0.49583333333333335
2870,3080670,ZSP1,10120745,NEORECORMON,RECORMON 2000IU/0.3ML 6ASRG CN,2016-10-27 00:00:00,H0854/01,2016-11-16 00:00:00,2016-11-28 00:00:00,2016-11-28 00:00:00,2016-12-12 13:46:00,2016-12-19 11:31:00,2016-12-20 15:07:00,2016-12-21 00:00:00,20.0,12.0,0.0,14.573611111111111,6.90625,1.15,0.3701388888888889
2871,3080671,ZSP1,10120744,NEORECORMON,RECORMON 10000IU/0.6ML 6ASRG CN,2016-10-27 00:00:00,H0643/01,2016-11-23 00:00:00,2016-11-24 00:00:00,2016-11-24 00:00:00,2016-11-25 09:37:00,2016-11-29 10:26:00,2017-01-04 11:00:00,2017-01-04 00:00:00,27.0,1.0,0.0,1.4006944444444445,4.034027777777778,36.02361111111111,-0.4583333333333333
2872,3080672,ZSP1,10126179,BONDRONAT,BONDRONA 6MG/6ML 1VIAL UA,2016-10-27 00:00:00,H1095H06,2016-11-29 00:00:00,2016-12-19 00:00:00,2016-12-20 00:00:00,2016-12-20 10:09:00,2016-12-28 10:55:00,2016-12-29 15:26:00,2017-01-02 00:00:00,33.0,20.0,1.0,0.42291666666666666,8.031944444444445,1.1881944444444446,3.3569444444444443
2873,3080673,ZSP1,10132791,NEORECORMON,RECORMON 5000IU/0.3ML 6ASRG FA,2016-10-27 00:00:00,H0662H05,2016-11-29 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-15 10:43:00,2016-12-19 13:57:00,2016-12-21 10:50:00,2016-12-22 00:00:00,33.0,15.0,0.0,1.4465277777777779,4.134722222222222,1.8701388888888888,0.5486111111111112
2874,3080674,ZSP1,10132790,NEORECORMON,RECORMON 2000IU/0.3ML 6ASRG FA,2016-10-27 00:00:00,H0855H01,2016-11-17 00:00:00,2016-11-28 00:00:00,2016-11-28 00:00:00,2016-11-29 14:21:00,2016-11-30 13:47:00,2016-12-06 10:44:00,2016-12-06 00:00:00,21.0,11.0,0.0,1.5979166666666667,0.9763888888888889,5.872916666666667,-0.44722222222222224
2875,3080675,ZSP1,10140873,NEORECORMON,NEORECOR 20000IU/0.6ML 6ASRG GB-IE,2016-10-27 00:00:00,H0545H04,2016-11-24 00:00:00,2016-12-07 00:00:00,2016-12-07 00:00:00,2016-12-08 16:00:00,2016-12-09 08:35:00,2016-12-13 16:03:00,2016-12-14 00:00:00,28.0,13.0,0.0,1.6666666666666667,0.6909722222222222,4.311111111111111,0.33125
2876,3080676,ZSP1,10140399,BONVIVA,BONVIVA 3MG/3ML 1ASRG PE,2016-10-27 00:00:00,H6282H01,2016-11-25 00:00:00,2016-11-29 00:00:00,2016-11-30 00:00:00,2016-11-30 10:36:00,2016-12-08 10:55:00,2016-12-27 10:48:00,2016-12-28 00:00:00,29.0,4.0,1.0,0.44166666666666665,8.013194444444444,18.99513888888889,0.55
2877,3080677,ZSP1,10142049,MIRCERA,MIRCERA 75MCG/0.3ML 1ASRG CO,2016-10-27 00:00:00,H0592H43,2016-11-10 00:00:00,2016-11-11 00:00:00,2016-11-11 00:00:00,2016-11-14 16:11:00,2016-11-15 12:51:00,2016-11-16 14:07:00,2016-11-17 00:00:00,14.0,1.0,0.0,3.6743055555555557,0.8611111111111112,1.0527777777777778,0.41180555555555554
2878,3080678,ZSP1,10144936,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG HR,2016-10-27 00:00:00,H0642H05,2016-11-18 00:00:00,2016-11-24 00:00:00,2016-11-24 00:00:00,2016-11-25 09:37:00,2016-11-28 12:01:00,2016-11-30 14:21:00,2016-12-01 00:00:00,22.0,6.0,0.0,1.4006944444444445,3.1,2.0972222222222223,0.40208333333333335
2879,3080679,ZSP1,10122503,NEORECORMON,NEORECOR 5000IU/0.3ML 1ASRG IN,2016-10-27 00:00:00,H0660H09,2016-12-01 00:00:00,2016-12-08 00:00:00,2016-12-08 00:00:00,2016-12-09 14:41:00,2016-12-13 10:58:00,2016-12-14 09:09:00,2016-12-14 00:00:00,35.0,7.0,0.0,1.6118055555555555,3.845138888888889,0.9243055555555556,-0.38125
2880,3080680,ZSP1,10110678,NEORECORMON,NEORECOR 5000IU/0.3ML 6ASRG AU-NZ,2016-10-27 00:00:00,H0660H04,2016-11-07 00:00:00,2016-11-11 00:00:00,2016-11-11 00:00:00,2016-11-14 16:13:00,2016-11-15 16:17:00,2016-11-17 11:14:00,2016-11-18 00:00:00,11.0,4.0,0.0,3.6756944444444444,1.0027777777777778,1.7895833333333333,0.5319444444444444
2881,3080681,ZSP1,10110685,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG EFA,2016-10-27 00:00:00,H0662H06,2016-12-13 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-15 10:51:00,2016-12-20 08:44:00,2016-12-20 17:18:00,2016-12-22 00:00:00,47.0,1.0,0.0,1.4520833333333334,4.9118055555555555,0.35694444444444445,1.2791666666666666
2882,3080682,ZSP1,10110689,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG PH,2016-10-27 00:00:00,H0662H02,2016-11-23 00:00:00,2016-11-29 00:00:00,2016-11-29 00:00:00,2016-11-29 18:02:00,2016-12-01 09:12:00,2016-12-09 15:00:00,2016-12-12 00:00:00,27.0,6.0,0.0,0.7513888888888889,1.6319444444444444,8.241666666666667,2.375
2883,3080683,ZSP1,10120743,NEORECORMON,RECORMON 5000IU/0.3ML 6ASRG CN,2016-10-27 00:00:00,H0662/01,2016-11-18 00:00:00,2016-11-22 00:00:00,2016-11-23 00:00:00,2016-11-23 06:14:00,2016-11-24 09:46:00,2016-11-29 11:57:00,2016-11-30 00:00:00,22.0,4.0,1.0,0.25972222222222224,1.1472222222222221,5.090972222222222,0.5020833333333333
2884,3080684,ZSP1,10121704,NEORECORMON,REC 2000IU/0.3ML 4ASRG CLIN-TR,2016-10-27 00:00:00,H0854/02,2016-11-22 00:00:00,2016-11-29 00:00:00,2016-11-29 00:00:00,2016-11-30 10:37:00,2016-12-01 14:08:00,2016-12-15 07:06:00,2016-12-15 00:00:00,26.0,7.0,0.0,1.4423611111111112,1.1465277777777778,13.706944444444444,-0.29583333333333334
2885,3080685,ZSP1,10121908,MIRCERA,MIRCERA 250MCG/.3ML 1 ASRG ZA,2016-10-27 00:00:00,H0550H12,2016-11-18 00:00:00,2016-12-05 00:00:00,2016-12-05 00:00:00,2016-12-05 12:05:00,2016-12-06 12:27:00,2016-12-07 13:49:00,2016-12-12 00:00:00,22.0,17.0,0.0,0.5034722222222222,1.0152777777777777,1.0569444444444445,4.424305555555556
2886,3080686,ZSP1,10125526,NEORECORMON,RECORMON 30000IU/0.6ML 4ASRG UA,2016-10-27 00:00:00,H0636H03,2016-11-25 00:00:00,2016-11-29 00:00:00,2016-11-29 00:00:00,2016-11-30 10:51:00,2016-12-01 12:06:00,2016-12-05 14:29:00,2016-12-06 00:00:00,29.0,4.0,0.0,1.4520833333333334,1.0520833333333333,4.0993055555555555,0.39652777777777776
2887,3080687,ZSP1,10128398,BONVIVA,BONVIVA 3MG/3ML 1ASRG UA,2016-10-27 00:00:00,H6282H06,2016-11-29 00:00:00,2016-11-30 00:00:00,2016-11-30 00:00:00,2016-11-30 13:29:00,2016-12-08 10:41:00,2016-12-22 15:57:00,2016-12-22 00:00:00,33.0,1.0,0.0,0.5618055555555556,7.883333333333334,14.219444444444445,-0.6645833333333333
2888,3080688,ZSP1,10129627,BONVIVA,BONVIVA 3MG/3ML 1ASRG KR,2016-10-27 00:00:00,H6278H02,2016-11-14 00:00:00,2016-11-16 00:00:00,2016-11-17 00:00:00,2016-11-18 15:50:00,2016-11-28 09:38:00,2017-01-31 12:03:00,2017-01-31 00:00:00,18.0,2.0,1.0,1.6597222222222223,9.741666666666667,64.10069444444444,-0.5020833333333333
2889,3080689,ZSP1,10130022,MIRCERA,MIRCERA 75MCG/0.3ML 1ASRG KR,2016-10-27 00:00:00,H0592H47,2016-11-18 00:00:00,2016-11-30 00:00:00,2016-12-21 00:00:00,2016-12-02 13:51:00,2016-12-06 10:03:00,2016-12-06 15:38:00,2016-12-08 00:00:00,22.0,12.0,21.0,-18.422916666666666,3.841666666666667,0.2326388888888889,1.3486111111111112
2891,3080691,ZSP1,10133182,NEORECORMON,RECORMON 2000IU/0.3ML 6ASRG MY,2016-10-27 00:00:00,H6334H02,2016-12-20 00:00:00,2016-12-23 00:00:00,2016-12-27 00:00:00,2016-12-28 11:44:00,2016-12-29 10:17:00,2017-01-03 10:38:00,2017-01-04 00:00:00,54.0,3.0,4.0,1.488888888888889,0.9395833333333333,5.014583333333333,0.5569444444444445
2892,3080692,ZSP1,10133183,NEORECORMON,RECORMON 5000IU/0.3ML 6ASRG MY,2016-10-27 00:00:00,H6224H04,2016-11-29 00:00:00,2016-12-14 00:00:00,2016-12-14 00:00:00,2016-12-15 10:45:00,2016-12-16 11:32:00,2016-12-19 13:03:00,2016-12-20 00:00:00,33.0,15.0,0.0,1.4479166666666667,1.0326388888888889,3.0631944444444446,0.45625
2893,3080693,ZSP1,10140264,NEORECORMON,RECORMON 2000IU/0.3ML 6ASRG PE,2016-10-27 00:00:00,H0855H08,2016-12-02 00:00:00,2016-12-13 00:00:00,2016-12-13 00:00:00,2016-12-14 08:45:00,2016-12-19 07:37:00,2016-12-19 11:59:00,2016-12-19 00:00:00,36.0,11.0,0.0,1.3645833333333333,4.9527777777777775,0.18194444444444444,-0.49930555555555556
2894,3080694,ZSP1,10142035,MIRCERA,MIRCERA 100MCG/0.3ML 1ASRG UY-BO-PY,2016-10-27 00:00:00,H0584H05,2016-11-04 00:00:00,2016-11-11 00:00:00,2016-11-11 00:00:00,2016-11-14 16:14:00,2016-11-15 16:08:00,2016-11-18 12:53:00,2016-11-21 00:00:00,8.0,7.0,0.0,3.676388888888889,0.9958333333333333,2.8645833333333335,2.4631944444444445
