process_order_number,order_type,material_number,product_name,product_family,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
3079621,ZSP1,10167295,NEORECOR 2000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,9/27/2016,B2006H06,11/2/2016,11/15/2016,11/15/2016,11/16/16 10:39,11/17/16 10:09,11/18/16 15:40,11/21/2016,ZSP1,1/1/2016,12/31/2016
3079622,ZSP1,10161794,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,MIRCERA,9/27/2016,H0539H03,10/20/2016,10/26/2016,11/2/2016,11/3/16 11:57,11/7/16 8:25,11/25/16 14:08,11/28/2016,ZSP1,1/1/2016,12/31/2016
3079623,ZSP1,10161798,MIRCERA 200MCG/0.3ML 1ASRG US-WDY,MIRCERA,9/27/2016,H0556H01,12/2/2016,12/5/2016,12/6/2016,12/6/16 12:08,12/7/16 7:54,12/7/16 10:05,12/7/2016,ZSP1,1/1/2016,12/31/2016
3079624,ZSP1,10167305,NEORECOR 2000IU/0.3ML 6ASRG RO-BG-PL,NEORECORMON,9/27/2016,B2007H01,11/2/2016,11/14/2016,11/15/2016,11/15/16 10:47,11/15/16 15:25,11/17/16 11:26,11/21/2016,ZSP1,1/1/2016,12/31/2016
3079625,ZSP1,10125527,MIRCERA 50MCG/0.3ML 1ASRG UA,MIRCERA,9/27/2016,H0538H24,10/27/2016,11/4/2016,11/7/2016,11/7/16 14:52,11/8/16 10:18,11/9/16 10:18,11/11/2016,ZSP1,1/1/2016,12/31/2016
3079626,ZSP1,10142048,MIRCERA 75MCG/0.3ML 1ASRG CL,MIRCERA,9/27/2016,H0592H40,10/20/2016,10/26/2016,10/26/2016,10/27/16 10:17,10/28/16 8:37,10/28/16 12:35,10/31/2016,ZSP1,1/1/2016,12/31/2016
3079627,ZSP1,10159704,RECORMON 4000IU/0.3ML 6ASRG FE-REG,NEORECORMON,9/27/2016,H6267H04,11/3/2016,11/9/2016,11/9/2016,11/10/16 13:14,11/11/16 10:50,11/11/16 13:42,11/14/2016,ZSP1,1/1/2016,12/31/2016
3079628,ZSP1,10142032,MIRCERA 100MCG/0.3ML 1ASRG CO,MIRCERA,9/27/2016,H0576H05,10/14/2016,11/7/2016,,11/8/16 14:41,11/9/16 8:50,11/10/16 16:52,11/11/2016,ZSP1,1/1/2016,12/31/2016
3079629,ZSP1,10132791,RECORMON 5000IU/0.3ML 6ASRG FA,NEORECORMON,9/27/2016,H0659H09,10/26/2016,11/2/2016,11/3/2016,11/3/16 11:53,11/4/16 12:10,11/7/16 9:52,11/8/2016,ZSP1,1/1/2016,12/31/2016
3079630,ZSP1,10130026,MIRCERA 200MCG/0.3ML 1ASRG KR,MIRCERA,9/27/2016,H0552H23,9/29/2016,10/10/2016,10/11/2016,10/12/16 12:06,10/14/16 14:34,10/20/16 13:51,10/20/2016,ZSP1,1/1/2016,12/31/2016
3079631,ZSP1,10167317,NEORECOR 3000IU/0.3ML 6ASRG SC,NEORECORMON,9/27/2016,B2002H06,11/10/2016,11/14/2016,11/14/2016,11/14/16 14:39,11/15/16 7:25,11/16/16 13:19,11/17/2016,ZSP1,1/1/2016,12/31/2016
3079632,ZSP1,10167319,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,9/27/2016,B2000H12,11/7/2016,11/18/2016,11/18/2016,11/18/16 17:46,11/21/16 12:29,11/21/16 15:35,11/22/2016,ZSP1,1/1/2016,12/31/2016
3079633,ZSP1,10167328,NEORECOR 5000IU/0.3ML 6ASRG CZSKHUSI,NEORECORMON,9/27/2016,B2002H02,10/21/2016,11/2/2016,11/2/2016,11/3/16 11:52,11/8/16 7:48,11/8/16 12:01,11/9/2016,ZSP1,1/1/2016,12/31/2016
3079634,ZSP1,10167335,NEORECOR 5000IU/0.3ML 6ASRG RO-BG-PL,NEORECORMON,9/27/2016,B2002H01,10/21/2016,11/2/2016,11/2/2016,11/3/16 11:56,11/7/16 9:04,11/7/16 13:14,11/8/2016,ZSP1,1/1/2016,12/31/2016
3079635,ZSP1,10167342,NEORECOR 4000IU/0.3ML 6ASRG ELL,NEORECORMON,9/27/2016,B2002H07,11/8/2016,11/19/2016,11/19/2016,11/21/16 14:38,11/22/16 11:05,11/28/16 16:29,11/29/2016,ZSP1,1/1/2016,12/31/2016
3079636,ZSP1,10167347,NEORECOR 4000IU/0.3ML 6ASRG RO-BG-PL,NEORECORMON,9/27/2016,B2002H06,11/8/2016,11/18/2016,11/19/2016,11/21/16 14:41,11/22/16 12:12,11/23/16 12:03,11/24/2016,ZSP1,1/1/2016,12/31/2016
3079637,ZSP1,10167348,NEORECOR 4000IU/0.3ML 6ASRG SC,NEORECORMON,9/27/2016,B2002H04,10/27/2016,11/9/2016,11/9/2016,11/10/16 13:18,11/14/16 13:10,11/16/16 13:12,11/17/2016,ZSP1,1/1/2016,12/31/2016
3079638,ZSP1,10167584,RECORMON 5000IU/.3ML 6 ASRG TW,NEORECORMON,9/27/2016,H6224H03,11/9/2016,11/23/2016,11/23/2016,11/24/16 14:24,11/29/16 8:46,11/29/16 11:12,11/30/2016,ZSP1,1/1/2016,12/31/2016
3079639,ZSP1,10167370,NEORECOR 3000IU/.3ML 1 ASRG IT-PU,NEORECORMON,9/27/2016,B2002H04,10/21/2016,10/28/2016,,11/2/16 14:24,11/4/16 10:07,11/4/16 14:22,11/7/2016,ZSP1,1/1/2016,12/31/2016
3079640,ZSP1,10110672,RECORMON 4000IU/.3ML 6 ASRG EFA,NEORECORMON,9/27/2016,H0678H06,11/8/2016,11/19/2016,11/21/2016,11/21/16 14:37,11/22/16 14:05,11/23/16 16:57,11/25/2016,ZSP1,1/1/2016,12/31/2016
3079641,ZSP1,10110685,RECORMON 5000IU/.3ML 6 ASRG EFA,NEORECORMON,9/27/2016,H0661H01,11/17/2016,11/21/2016,11/22/2016,11/28/16 12:25,11/28/16 13:20,12/1/16 13:40,12/2/2016,ZSP1,1/1/2016,12/31/2016
3079642,ZSP1,10122500,NEORECOR 2000IU/0.3ML 1ASRG IN,NEORECORMON,9/27/2016,H0852H06,10/13/2016,10/19/2016,10/19/2016,10/19/16 16:03,10/20/16 10:22,10/20/16 15:44,10/21/2016,ZSP1,1/1/2016,12/31/2016
3079643,ZSP1,10120497,MIRCERA 120MCG/0.3ML 1ASRG BA,MIRCERA,9/27/2016,H0550H03,10/13/2016,10/13/2016,10/13/2016,10/14/16 11:26,10/14/16 14:16,10/28/16 12:12,10/28/2016,ZSP1,1/1/2016,12/31/2016
3079644,ZSP1,10132790,RECORMON 2000IU/0.3ML 6ASRG FA,NEORECORMON,9/27/2016,H0852H08,10/25/2016,11/8/2016,11/8/2016,11/8/16 11:37,11/9/16 11:29,11/11/16 13:19,11/14/2016,ZSP1,1/1/2016,12/31/2016
3079645,ZSP1,10130020,MIRCERA 50MCG/0.3ML 1ASRG KR,MIRCERA,9/27/2016,H0538H15,10/10/2016,10/17/2016,10/17/2016,10/18/16 14:48,10/24/16 15:48,10/26/16 13:19,10/27/2016,ZSP1,1/1/2016,12/31/2016
3079646,ZSP1,10141948,RECORMON 10000IU/0.6ML 6ASRG UY-BO-PY,NEORECORMON,9/27/2016,H0641H11,11/8/2016,11/21/2016,11/21/2016,11/21/16 14:20,11/22/16 8:27,11/23/16 12:15,11/24/2016,ZSP1,1/1/2016,12/31/2016
3079647,ZSP1,10140266,RECORMON 5000IU/0.3ML 6ASRG PE,NEORECORMON,9/27/2016,H0660H05,11/9/2016,11/21/2016,11/21/2016,11/22/16 16:55,11/23/16 9:50,11/24/16 11:45,11/25/2016,ZSP1,1/1/2016,12/31/2016
3079648,ZSP1,10142046,MIRCERA 50MCG/0.3ML 1ASRG PRISA,MIRCERA,9/27/2016,H0538H13,9/28/2016,10/5/2016,10/5/2016,10/5/16 15:41,10/11/16 11:14,10/14/16 9:32,10/17/2016,ZSP1,1/1/2016,12/31/2016
3079649,ZSP1,10142034,MIRCERA 100MCG/0.3ML 1ASRG PRISA,MIRCERA,9/27/2016,H0576H01,10/11/2016,10/13/2016,10/13/2016,10/14/16 11:26,10/17/16 13:37,10/21/16 11:23,10/24/2016,ZSP1,1/1/2016,12/31/2016
3079650,ZSP1,10142049,MIRCERA 75MCG/0.3ML 1ASRG CO,MIRCERA,9/27/2016,H0592H38,10/18/2016,10/26/2016,10/26/2016,10/27/16 10:16,11/2/16 12:43,11/4/16 12:50,11/7/2016,ZSP1,1/1/2016,12/31/2016
3079651,ZSP1,10142055,RECORMON 30000IU/0.6ML 1ASRG CL,NEORECORMON,9/27/2016,H0634H24,10/20/2016,10/28/2016,10/28/2016,10/28/16 14:26,11/2/16 13:30,11/3/16 12:30,11/3/2016,ZSP1,1/1/2016,12/31/2016
3079652,ZSP1,10142038,MIRCERA 150MCG/0.3ML 1ASRG CO,MIRCERA,9/27/2016,H0555H15,11/3/2016,11/9/2016,11/9/2016,11/10/16 16:01,11/14/16 7:45,11/15/16 11:37,11/16/2016,ZSP1,1/1/2016,12/31/2016
3079653,ZSP1,10142057,RECORMON 30000IU/0.6ML 1ASRG EC,NEORECORMON,9/27/2016,H0634H27,10/27/2016,10/27/2016,10/27/2016,10/28/16 14:21,11/2/16 14:24,11/4/16 11:22,11/7/2016,ZSP1,1/1/2016,12/31/2016
3079654,ZSP1,10142060,RECORMON 4000IU/0.3ML 6ASRG PRISA,NEORECORMON,9/27/2016,H0678H02,10/27/2016,11/14/2016,11/14/2016,11/15/16 10:51,11/16/16 6:41,11/16/16 16:26,11/18/2016,ZSP1,1/1/2016,12/31/2016
3079655,ZSP1,10142061,RECORMON 5000IU/0.3ML 6ASRG EC,NEORECORMON,9/27/2016,H0660H01,10/24/2016,11/1/2016,11/2/2016,11/2/16 14:24,11/3/16 10:57,11/3/16 14:41,11/3/2016,ZSP1,1/1/2016,12/31/2016
3079656,ZSP1,10161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,9/27/2016,H0589H04,10/7/2016,10/7/2016,10/10/2016,10/10/16 16:29,10/12/16 10:05,10/18/16 14:20,10/19/2016,ZSP1,1/1/2016,12/31/2016
3079658,ZSP1,10167296,NEORECOR 2000IU/0.3ML 6ASRG DEATBENL,NEORECORMON,9/27/2016,B2006H05,11/2/2016,11/15/2016,11/15/2016,11/16/16 10:43,11/17/16 7:01,11/18/16 15:32,11/21/2016,ZSP1,1/1/2016,12/31/2016
3079659,ZSP1,10167309,NEORECOR 3000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,9/27/2016,B2002H03,10/21/2016,10/25/2016,10/25/2016,10/26/16 10:35,11/2/16 8:24,11/2/16 13:15,11/3/2016,ZSP1,1/1/2016,12/31/2016
3079660,ZSP1,10167310,NEORECOR 3000IU/0.3ML 6ASRG DEATBENL,NEORECORMON,9/27/2016,B2002H07,11/18/2016,11/23/2016,11/23/2016,11/24/16 14:21,11/25/16 13:50,11/28/16 9:05,11/29/2016,ZSP1,1/1/2016,12/31/2016
3079661,ZSP1,10167313,NEORECOR 3000IU/0.3ML 6ASRG FR,NEORECORMON,9/27/2016,B2002H08,11/18/2016,11/23/2016,11/23/2016,11/24/16 14:46,12/12/16 10:31,12/20/16 9:08,12/20/2016,ZSP1,1/1/2016,12/31/2016
3079662,ZSP1,10167316,NEORECOR 3000IU/0.3ML 6ASRG RO-BG-PL,NEORECORMON,9/27/2016,B2002H05,10/27/2016,11/3/2016,11/3/2016,11/4/16 14:55,11/7/16 9:56,11/7/16 14:45,11/8/2016,ZSP1,1/1/2016,12/31/2016
3079664,ZSP1,10167327,NEORECOR 6000IU/0.3ML 6ASRG SC,NEORECORMON,9/27/2016,B2000H10,10/17/2016,10/26/2016,10/26/2016,10/26/16 10:27,10/27/16 12:17,11/2/16 13:34,11/3/2016,ZSP1,1/1/2016,12/31/2016
3079665,ZSP1,10167329,NEORECOR 5000IU/0.3ML 6ASRG DEATBENL,NEORECORMON,9/27/2016,B2001H07,11/7/2016,11/18/2016,11/18/2016,11/21/16 14:44,11/22/16 8:21,11/25/16 16:35,11/28/2016,ZSP1,1/1/2016,12/31/2016
3079666,ZSP1,10167330,NEORECOR 5000IU/0.3ML 6ASRG ELL,NEORECORMON,9/27/2016,B2001H09,11/7/2016,11/18/2016,11/18/2016,11/21/16 14:41,11/22/16 8:12,11/23/16 11:04,11/24/2016,ZSP1,1/1/2016,12/31/2016
3079667,ZSP1,10167331,NEORECOR 5000IU/0.3ML 6ASRG ES-PT,NEORECORMON,9/27/2016,B2001H06,10/21/2016,11/2/2016,11/2/2016,11/3/16 11:59,11/8/16 9:01,11/8/16 11:47,11/9/2016,ZSP1,1/1/2016,12/31/2016
3079668,ZSP1,10167336,NEORECOR 5000IU/0.3ML 6ASRG SC,NEORECORMON,9/27/2016,B2001H08,11/7/2016,11/18/2016,11/18/2016,11/23/16 9:53,11/24/16 11:46,11/25/16 16:00,11/29/2016,ZSP1,1/1/2016,12/31/2016
3079669,ZSP1,10167338,NEORECOR 4000IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,9/27/2016,B2003H01,11/14/2016,11/30/2016,11/30/2016,12/1/16 12:56,12/1/16 16:23,12/7/16 15:43,12/8/2016,ZSP1,1/1/2016,12/31/2016
3079670,ZSP1,10167340,NEORECOR 4000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,9/27/2016,B2002H03,10/7/2016,10/25/2016,10/25/2016,10/26/16 10:37,10/27/16 9:55,10/28/16 9:23,10/31/2016,ZSP1,1/1/2016,12/31/2016
3079671,ZSP1,10167346,NEORECOR 4000IU/0.3ML 6ASRG NO,NEORECORMON,9/27/2016,B2002H05,10/27/2016,12/5/2016,12/6/2016,12/6/16 12:11,12/7/16 8:00,12/8/16 8:51,12/12/2016,ZSP1,1/1/2016,12/31/2016
3079672,ZSP1,10167583,RECORMON 2000IU/.3ML 6 ASRG TW,NEORECORMON,9/27/2016,H6331H01,10/26/2016,11/5/2016,11/7/2016,11/7/16 14:46,11/8/16 13:38,11/10/16 13:00,11/11/2016,ZSP1,1/1/2016,12/31/2016
3079673,ZSP1,10170223,MIRCERA 250MCG/0.3ML 1ASRG KR,MIRCERA,9/27/2016,H0550H07,11/2/2016,11/8/2016,11/9/2016,11/9/16 15:02,11/11/16 13:22,11/16/16 14:23,11/17/2016,ZSP1,1/1/2016,12/31/2016
3079674,ZSP1,10171459,MIRCERA 30MCG/0.3ML 1ASRG Q-BATCH,MIRCERA,9/27/2016,B0004H01,11/17/2016,11/21/2016,11/22/2016,11/29/16 8:35,12/2/16 8:09,12/2/16 10:50,12/2/2016,ZSP1,1/1/2016,12/31/2016
3079675,ZSP1,10171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,MIRCERA,9/27/2016,B0005H01,11/17/2016,11/23/2016,11/23/2016,11/24/16 14:25,12/2/16 11:23,12/5/16 9:45,12/5/2016,ZSP1,1/1/2016,12/31/2016
3079677,ZSP1,10170224,MIRCERA 360MCG/0.6ML 1ASRG KR,MIRCERA,9/27/2016,H0021H27,10/10/2016,10/11/2016,10/11/2016,10/12/16 12:04,10/14/16 13:18,10/17/16 14:23,10/18/2016,ZSP1,1/1/2016,12/31/2016
3079678,ZSP1,10171459,MIRCERA 30MCG/0.3ML 1ASRG Q-BATCH,MIRCERA,9/27/2016,B0005H01,11/21/2016,11/22/2016,11/22/2016,11/23/16 14:13,11/28/16 14:19,11/30/16 17:15,12/2/2016,ZSP1,1/1/2016,12/31/2016
3079679,ZSP1,10171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,MIRCERA,9/27/2016,B0004H01,11/17/2016,11/23/2016,11/23/2016,11/24/16 14:30,12/2/16 13:54,12/5/16 11:57,12/5/2016,ZSP1,1/1/2016,12/31/2016
3079680,ZSP1,10174956,RECORMON 50000IU 1VILY MX,NEORECORMON,9/27/2016,H0709H03,10/6/2016,10/24/2016,10/27/2016,11/15/16 11:00,11/17/16 12:09,11/17/16 15:55,11/18/2016,ZSP1,1/1/2016,12/31/2016
3079681,ZSP1,10174961,NEORECOR 50000IU 1VILY PL,NEORECORMON,9/27/2016,H0709H01,10/6/2016,10/12/2016,10/17/2016,10/18/16 14:34,10/24/16 13:34,10/28/16 8:56,10/31/2016,ZSP1,1/1/2016,12/31/2016
3079684,ZSP1,10174956,RECORMON 50000IU 1VILY MX,NEORECORMON,9/27/2016,H0710H01,10/27/2016,11/4/2016,11/11/2016,11/11/16 11:14,11/14/16 9:54,11/15/16 16:32,11/16/2016,ZSP1,1/1/2016,12/31/2016
3079685,ZSP1,10174961,NEORECOR 50000IU 1VILY PL,NEORECORMON,9/27/2016,H0708H06,9/27/2016,10/10/2016,10/12/2016,10/12/16 11:58,10/24/16 12:53,10/26/16 17:24,10/28/2016,ZSP1,1/1/2016,12/31/2016
3079686,ZSP1,10174956,RECORMON 50000IU 1VILY MX,NEORECORMON,9/27/2016,H0709H05,10/20/2016,10/27/2016,11/2/2016,11/2/16 14:22,11/7/16 13:23,11/8/16 10:58,11/9/2016,ZSP1,1/1/2016,12/31/2016
3079687,ZSP1,10174956,RECORMON 50000IU 1VILY MX,NEORECORMON,9/27/2016,H0710H02,10/27/2016,11/11/2016,11/17/2016,11/21/16 14:55,11/23/16 9:16,11/23/16 17:13,11/25/2016,ZSP1,1/1/2016,12/31/2016
3079709,ZSP1,10161797,MIRCERA 150MCG/0.3ML 1ASRG US-WDY,MIRCERA,9/27/2016,H0556H01,11/29/2016,12/9/2016,12/13/2016,12/14/16 10:27,12/15/16 9:45,1/5/17 10:34,,ZSP1,1/1/2016,12/31/2016
3079710,ZSP1,10174962,NEORECOR 50000IU 1VILY ES,NEORECORMON,9/27/2016,H0709H02,10/6/2016,10/17/2016,10/19/2016,10/19/16 15:45,10/24/16 14:21,10/28/16 14:07,11/3/2016,ZSP1,1/1/2016,12/31/2016
3079721,ZSP1,10167325,NEORECOR 6000IU/0.3ML 6ASRG NO,NEORECORMON,9/27/2016,B2000H11,11/7/2016,11/18/2016,11/18/2016,11/18/16 17:36,11/21/16 9:01,11/22/16 12:34,11/23/2016,ZSP1,1/1/2016,12/31/2016
3079722,ZSP1,10174957,RECORMON 50000IU 1VILY BA,NEORECORMON,9/27/2016,H0709H07,11/7/2016,11/17/2016,11/22/2016,11/23/16 6:25,11/23/16 8:45,11/24/16 16:34,11/28/2016,ZSP1,1/1/2016,12/31/2016
3079723,ZSP1,10174958,NEORECOR 50000IU 1VILY AT-DE,NEORECORMON,9/27/2016,H0709H04,10/13/2016,10/19/2016,10/19/2016,10/19/16 15:44,10/24/16 14:05,11/2/16 15:29,11/3/2016,ZSP1,1/1/2016,12/31/2016
3079730,ZSP1,10061978,BONDRONA 6MG/6ML 1VIAL CZ,BONDRONAT,9/28/2016,H1098H10,10/18/2016,10/25/2016,10/26/2016,10/26/16 10:25,10/27/16 10:49,10/28/16 10:40,10/31/2016,ZSP1,1/1/2016,12/31/2016
3079731,ZSP1,10067133,BONDRONA 6MG/6ML 1VIAL CIS,BONDRONAT,9/28/2016,H1098H11,10/18/2016,10/26/2016,,10/26/16 14:34,11/2/16 13:58,11/7/16 12:54,11/8/2016,ZSP1,1/1/2016,12/31/2016
3079732,ZSP1,10159515,AVASTIN 400MG/16ML 1VIAL BG,AVASTIN,9/28/2016,B8021H02,11/9/2016,11/24/2016,11/24/2016,11/25/16 11:20,11/30/16 13:24,12/27/16 11:19,12/28/2016,ZSP1,1/1/2016,12/31/2016
3079733,ZSP1,10168694,ROACTEM 200MG/10ML 1VIAL IV DE-CHU,ACTEMRA,9/28/2016,B3008H05,10/28/2016,11/2/2016,11/2/2016,11/3/16 12:01,11/8/16 9:27,11/8/16 15:14,11/9/2016,ZSP1,1/1/2016,12/31/2016
3079734,ZSP1,10075877,BONVIVA 3MG/3ML 1ASRG BG,BONVIVA,9/28/2016,H6279H22,11/15/2016,11/17/2016,11/18/2016,11/18/16 17:45,11/21/16 10:51,11/24/16 11:25,11/25/2016,ZSP1,1/1/2016,12/31/2016
3079735,ZSP1,10159539,AVASTIN 400MG/16ML 1VIAL HR,AVASTIN,9/28/2016,B7233H04,11/15/2016,11/21/2016,11/22/2016,11/22/16 16:51,11/24/16 13:55,11/25/16 12:52,11/28/2016,ZSP1,1/1/2016,12/31/2016
3079736,ZSP1,10159037,AVASTIN 100MG/4ML 1VIAL FR-CLIN,AVASTIN,9/28/2016,B8504H22,12/5/2016,12/12/2016,12/12/2016,12/13/16 12:29,12/14/16 11:34,12/15/16 10:30,12/15/2016,ZSP1,1/1/2016,12/31/2016
3079737,ZSP1,10159516,AVASTIN 400MG/16ML 1VIAL CZ,AVASTIN,9/28/2016,B7233H06,11/15/2016,11/22/2016,11/22/2016,11/22/16 16:44,11/23/16 12:03,11/29/16 10:39,11/30/2016,ZSP1,1/1/2016,12/31/2016
3079738,ZSP1,10159523,AVASTIN 400MG/16ML 1VIAL GR-CY,AVASTIN,9/28/2016,B8022H02,11/9/2016,11/21/2016,11/21/2016,11/21/16 14:19,11/22/16 11:20,11/23/16 10:06,11/24/2016,ZSP1,1/1/2016,12/31/2016
3079739,ZSP1,10084182,BONVIVA 3MG/3ML 1ASRG MX,BONVIVA,9/28/2016,H6279H13,10/4/2016,10/21/2016,10/21/2016,10/21/16 11:18,10/26/16 8:04,10/26/16 14:36,10/31/2016,ZSP1,1/1/2016,12/31/2016
3079741,ZSP1,10159250,HERCEPTI 150MG 1VILY IV PL,HERCEPTIN,9/28/2016,H4756H04,10/28/2016,11/4/2016,11/4/2016,11/7/16 14:51,11/8/16 13:01,11/10/16 13:15,11/11/2016,ZSP1,1/1/2016,12/31/2016
3079742,ZSP1,10071604,BONVIVA 3MG/3ML 1ASRG FE,BONVIVA,9/28/2016,H6279H16,10/13/2016,10/24/2016,10/25/2016,10/25/16 13:31,10/28/16 12:20,11/3/16 16:31,11/3/2016,ZSP1,1/1/2016,12/31/2016
3079743,ZSP1,10071612,BONVIVA 3MG/3ML 1ASRG PL,BONVIVA,9/28/2016,H6269H16,10/5/2016,10/7/2016,10/7/2016,10/10/16 16:31,10/12/16 12:44,10/18/16 11:20,10/19/2016,ZSP1,1/1/2016,12/31/2016
3079744,ZSP1,10083426,BONVIVA 3MG/3ML 1ASRG EFA,BONVIVA,9/28/2016,H6279H17,10/20/2016,10/21/2016,10/21/2016,10/21/16 13:24,10/26/16 13:04,10/27/16 11:32,10/31/2016,ZSP1,1/1/2016,12/31/2016
3079745,ZSP1,10088000,BONVIVA 3MG/3ML 1ASRG TR,BONVIVA,9/28/2016,H6279H18,11/7/2016,11/14/2016,11/15/2016,11/16/16 10:36,11/17/16 8:19,11/17/16 11:17,11/23/2016,ZSP1,1/1/2016,12/31/2016
3079746,ZSP1,10097663,BONVIVA 3MG/3ML 1 ASRG PK,BONVIVA,9/28/2016,H6282H02,11/25/2016,11/30/2016,11/30/2016,12/1/16 12:57,12/8/16 10:48,12/22/16 12:39,12/22/2016,ZSP1,1/1/2016,12/31/2016
3079747,ZSP1,10129627,BONVIVA 3MG/3ML 1ASRG KR,BONVIVA,9/28/2016,H6280H02,10/11/2016,10/17/2016,11/23/2016,10/25/16 11:39,10/27/16 10:47,10/27/16 13:40,10/28/2016,ZSP1,1/1/2016,12/31/2016
3079748,ZSP1,10145647,BONVIVA 3MG/3ML 1ASRG CO,BONVIVA,9/28/2016,H6276H15,10/13/2016,10/24/2016,10/24/2016,10/24/16 14:25,10/27/16 13:26,10/28/16 14:32,10/31/2016,ZSP1,1/1/2016,12/31/2016
3079749,ZSP1,10145658,BONDRONA 6MG/6ML 1VIAL CO,BONDRONAT,9/28/2016,H1087H04,10/18/2016,10/26/2016,10/26/2016,10/26/16 14:34,11/2/16 13:35,11/7/16 12:47,11/8/2016,ZSP1,1/1/2016,12/31/2016
3079750,ZSP1,10159042,AVASTIN 100MG/4ML 1VIAL GR-CY,AVASTIN,9/28/2016,B8504H17,11/3/2016,11/9/2016,11/9/2016,11/10/16 14:32,11/14/16 7:10,11/23/16 10:57,11/23/2016,ZSP1,1/1/2016,12/31/2016
3079751,ZSP1,10159034,AVASTIN 100MG/4ML 1VIAL ELL,AVASTIN,9/28/2016,B7214H05,10/28/2016,11/7/2016,11/7/2016,11/8/16 14:49,11/9/16 11:38,11/11/16 14:41,11/14/2016,ZSP1,1/1/2016,12/31/2016
3079752,ZSP1,10159047,AVASTIN 100MG/4ML 1VIAL NL,AVASTIN,9/28/2016,B7214H06,11/4/2016,11/8/2016,11/8/2016,11/9/16 15:08,11/11/16 6:44,11/11/16 14:53,11/14/2016,ZSP1,1/1/2016,12/31/2016
3079753,ZSP1,10159048,AVASTIN 100MG/4ML 1VIAL PL,AVASTIN,9/28/2016,B8504H15,11/2/2016,11/9/2016,11/9/2016,11/10/16 13:17,11/14/16 7:24,11/16/16 10:21,11/17/2016,ZSP1,1/1/2016,12/31/2016
3079754,ZSP1,10159226,HERCEPTI 150MG 1VILY IV AT,HERCEPTIN,9/28/2016,H4758H01,11/7/2016,11/10/2016,11/10/2016,11/11/16 11:08,11/14/16 9:09,11/15/16 12:13,11/16/2016,ZSP1,1/1/2016,12/31/2016
3079755,ZSP1,10159243,HERCEPTI 150MG 1VILY IV HU,HERCEPTIN,9/28/2016,H4745H02,10/12/2016,10/20/2016,10/20/2016,10/21/16 11:15,10/25/16 10:20,10/26/16 8:08,10/27/2016,ZSP1,1/1/2016,12/31/2016
3079756,ZSP1,10159235,HERCEPTI 150MG 1VILY IV ELL,HERCEPTIN,9/28/2016,H4759H01,11/7/2016,11/11/2016,11/11/2016,11/14/16 16:10,11/15/16 10:52,11/15/16 15:23,11/16/2016,ZSP1,1/1/2016,12/31/2016
3079757,ZSP1,10159253,HERCEPTI 150MG 1VILY IV RO,HERCEPTIN,9/28/2016,H4756H02,10/28/2016,11/4/2016,11/4/2016,11/7/16 14:50,11/8/16 8:26,11/9/16 9:02,11/10/2016,ZSP1,1/1/2016,12/31/2016
3079758,ZSP1,10159248,HERCEPTI 150MG 1VILY IV NL,HERCEPTIN,9/28/2016,H4758H02,11/7/2016,11/10/2016,11/10/2016,11/11/16 11:05,11/14/16 11:38,11/15/16 12:21,11/16/2016,ZSP1,1/1/2016,12/31/2016
3079759,ZSP1,10159252,HERCEPTI 150MG 1VILY IV PT,HERCEPTIN,9/28/2016,H4759H02,11/7/2016,11/11/2016,11/11/2016,11/14/16 16:05,11/15/16 11:45,11/15/16 15:44,11/16/2016,ZSP1,1/1/2016,12/31/2016
3079760,ZSP1,10159228,HERCEPTI 150MG 1VILY IV BE,HERCEPTIN,9/28/2016,H4759H03,11/7/2016,11/10/2016,11/11/2016,11/11/16 11:03,11/14/16 8:34,11/15/16 12:27,11/16/2016,ZSP1,1/1/2016,12/31/2016
3079761,ZSP1,10159049,AVASTIN 100MG/4ML 1VIAL PT,AVASTIN,9/28/2016,B8012H11,10/28/2016,11/7/2016,11/8/2016,11/8/16 14:48,11/9/16 13:22,11/10/16 16:13,11/11/2016,ZSP1,1/1/2016,12/31/2016
3079762,ZSP1,10159520,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN,9/28/2016,B8022H03,11/9/2016,11/18/2016,11/21/2016,11/21/16 14:33,11/22/16 12:36,11/24/16 11:39,11/25/2016,ZSP1,1/1/2016,12/31/2016
3079763,ZSP1,10079911,BONVIVA 3MG/3ML 1ASRG AT,BONVIVA,9/28/2016,H6269H17,10/12/2016,10/20/2016,10/21/2016,10/21/16 11:19,10/25/16 12:57,10/27/16 14:05,10/28/2016,ZSP1,1/1/2016,12/31/2016
