Plant,Plant Name,Material,Product Family,Dollar Per KG,Product Name,KGs/Vial,Batch,Actual finish,Year,Quarter,Month,DS Goods Issued (KGs),Expected Vials,Actual Filled Vials,Insp Passed Vials,Packed Vials,Filling Yield,Insp Yield,Packed Yield,Overall Yield,KGs Issued,KG's Filled,KG's Inspected,KG's Packed,KG's lost - Fill,KG's lost - Insp,KG's lost - Pkg,Total KG's lost,$s lost - Fill,$s lost - Insp,$s lost - Pkg,Total $s lost
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3141985,12/20/2016,2016,Q4-2016,Dec,1734.1,100761,96126,92570,89885,95.40%,91.87%,89.21%,89.21%,1734.1,4383.681,4221.485,4099.062,211.372,373.569,495.992,495.992,"$30,649,009","$54,167,460","$71,918,806","$71,918,805.52"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3141985,12/19/2016,2016,Q4-2016,Dec,1734.1,100761,97033,93928,88950,96.30%,93.22%,88.28%,88.28%,1734.1,4425.037,4283.436,4056.414,170.017,311.618,538.64,538.64,"$24,652,464","$45,184,635","$78,102,839","$78,102,838.84"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3149311,1/19/2017,2017,Q1-2017,Jan,1725.35,100253,96042,94505,90347,95.80%,94.27%,90.12%,90.12%,1725.35,4379.85,4309.772,4120.142,192.018,262.096,451.726,451.726,"$27,842,676","$38,003,927","$65,500,272","$65,500,271.57"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3149311,1/17/2017,2017,Q1-2017,Jan,1725.35,100253,95391,93721,84630,95.15%,93.48%,84.42%,84.42%,1725.35,4350.132,4274.005,3859.427,221.736,297.863,712.441,712.441,"$32,151,661","$43,190,122","$103,304,003","$103,304,003.35"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3149311,1/16/2017,2017,Q1-2017,Jan,1725.35,100253,97646,95400,88436,97.40%,95.16%,88.21%,88.21%,1725.35,4452.999,4350.58,4032.988,118.869,221.288,538.88,538.88,"$17,235,942","$32,086,695","$78,137,589","$78,137,588.84"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3155152,2/8/2017,2017,Q1-2017,Feb,1737.95,100985,96390,95185,94519,95.45%,94.26%,93.60%,93.60%,1737.95,4395.717,4340.77,4310.385,209.539,264.486,294.871,294.871,"$30,383,174","$38,350,411","$42,756,292","$42,756,292.43"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3155152,2/6/2017,2017,Q1-2017,Feb,1737.95,100985,97299,94721,91689,96.35%,93.80%,90.80%,90.80%,1737.95,4437.164,4319.579,4181.352,168.092,285.677,423.903,423.903,"$24,373,316","$41,423,118","$61,465,965","$61,465,964.65"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3155152,2/5/2017,2017,Q1-2017,Feb,1737.95,100985,98965,94809,87982,98.00%,93.88%,87.12%,87.12%,1737.95,4513.151,4323.598,4012.299,92.105,281.657,592.957,592.957,"$13,355,242","$40,840,329","$85,978,694","$85,978,694.49"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3155153,2/12/2017,2017,Q1-2017,Feb,1727.7,100389,97880,93377,90109,97.50%,93.02%,89.76%,89.76%,1727.7,4463.643,4258.315,4109.274,114.452,319.78,468.821,468.821,"$16,595,595","$46,368,091","$67,979,040","$67,979,040.24"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3155153,2/10/2017,2017,Q1-2017,Feb,1727.7,100389,97277,94067,92562,96.90%,93.70%,92.20%,92.20%,1727.7,4436.174,4289.78,4221.144,141.921,288.315,356.951,356.951,"$20,578,537","$41,805,630","$51,757,921","$51,757,920.66"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3168495,4/23/2017,2017,Q2-2017,Apr,1725.95,100288,96677,93294,88815,96.40%,93.03%,88.56%,88.56%,1725.95,4408.813,4254.505,4050.289,164.644,318.953,523.169,523.169,"$23,873,450","$46,248,178","$75,859,532","$75,859,532.00"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3168495,4/20/2017,2017,Q2-2017,Apr,1725.95,100288,95925,94870,94111,95.65%,94.60%,93.84%,93.84%,1725.95,4374.512,4326.393,4291.782,198.945,247.065,281.676,281.676,"$28,847,085","$35,824,433","$40,843,048","$40,843,048.41"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3185334,7/7/2017,2017,Q3-2017,Jul,1727.8,100395,98739,96616,92558,98.35%,96.24%,92.19%,92.19%,1727.8,4502.817,4406.007,4220.954,75.543,172.354,357.406,357.406,"$10,953,726","$24,991,259","$51,823,838","$51,823,838.29"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3185334,7/5/2017,2017,Q3-2017,Jul,1727.8,100395,95978,91371,83056,95.60%,91.01%,82.73%,82.73%,1727.8,4376.912,4166.82,3787.64,201.448,411.54,790.72,790.72,"$29,209,937","$59,673,246","$114,654,441","$114,654,440.87"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3190862,8/10/2017,2017,Q3-2017,Aug,1807.6,105032,103929,103669,99523,98.95%,98.70%,94.75%,94.75%,1807.6,4739.523,4727.674,4538.567,50.293,62.142,251.249,251.249,"$7,292,494","$9,010,571","$36,431,080","$36,431,079.61"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3190862,8/9/2017,2017,Q3-2017,Aug,1807.6,105032,100988,99524,91861,96.15%,94.76%,87.46%,87.46%,1807.6,4605.408,4538.629,4189.155,184.408,251.186,600.661,600.661,"$26,739,146","$36,422,016","$87,095,813","$87,095,813.21"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3190862,8/8/2017,2017,Q3-2017,Aug,1807.6,105032,103667,103148,92833,98.70%,98.21%,88.39%,88.39%,1807.6,4727.548,4703.91,4233.519,62.268,85.905,556.296,556.296,"$9,028,803","$12,456,275","$80,662,975","$80,662,975.23"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3197007,8/23/2017,2017,Q3-2017,Aug,1318.4,76607,75381,72931,69795,98.40%,95.20%,91.11%,91.11%,1318.4,3437.627,3325.904,3182.89,55.896,167.619,310.633,310.633,"$8,104,974","$24,304,792","$45,041,805","$45,041,804.93"
1022,Hillsboro Fill-Finish,21948,Avastin ,"$145,000",Avastin 400mg HTO,0.0456,3197007,8/22/2017,2017,Q3-2017,Aug,1318.4,76607,74040,71153,67737,96.65%,92.88%,88.42%,88.42%,1318.4,3376.49,3244.807,3089.057,117.033,248.716,404.467,404.467,"$16,969,790","$36,063,844","$58,647,703","$58,647,702.54"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3118814,8/25/2016,2016,Q3-2016,Aug,823.6,45960,45638,43904,41753,99.30%,95.53%,90.85%,90.85%,823.6,785.432,755.585,718.562,5.537,35.383,72.407,72.407,"$470,626","$3,007,571","$6,154,584","$6,154,583.76"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3118814,8/23/2016,2016,Q3-2016,Aug,823.6,45960,44259,43883,42259,96.30%,95.48%,91.95%,91.95%,823.6,761.703,755.228,727.285,29.266,35.74,63.684,63.684,"$2,487,596","$3,037,926","$5,413,119","$5,413,118.96"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3118814,8/22/2016,2016,Q3-2016,Aug,823.6,45960,44650,42618,42150,97.15%,92.73%,91.71%,91.71%,823.6,768.426,733.463,725.394,22.543,57.506,65.574,65.574,"$1,916,121","$4,888,009","$5,573,796","$5,573,796.00"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3160310,1/25/2017,2017,Q1-2017,Jan,850.75,47475,45742,43729,41587,96.35%,92.11%,87.60%,87.60%,850.75,787.221,752.583,715.706,29.822,64.46,101.336,101.336,"$2,534,875","$5,479,081","$8,613,589","$8,613,589.46"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3160310,1/23/2017,2017,Q1-2017,Jan,850.75,47475,47285,47143,44126,99.60%,99.30%,92.95%,92.95%,850.75,813.775,811.333,759.408,3.268,5.709,57.635,57.635,"$277,795","$485,307","$4,898,960","$4,898,960.44"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3160310,1/21/2017,2017,Q1-2017,Jan,850.75,47475,45908,44049,40921,96.70%,92.78%,86.20%,86.20%,850.75,790.08,758.082,704.258,26.962,58.961,112.785,112.785,"$2,291,805","$5,011,657","$9,586,683","$9,586,682.80"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3160311,2/12/2017,2017,Q1-2017,Feb,443.85,24768,23939,23639,21299,96.65%,95.44%,85.99%,85.99%,443.85,411.985,406.835,366.558,14.28,19.43,59.706,59.706,"$1,213,788","$1,651,522","$5,075,036","$5,075,036.06"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3160311,2/9/2017,2017,Q1-2017,Feb,443.85,24768,23716,22945,22440,95.75%,92.64%,90.60%,90.60%,443.85,408.148,394.883,386.196,18.116,31.381,40.068,40.068,"$1,539,880","$2,667,390","$3,405,822","$3,405,821.51"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3160311,2/8/2017,2017,Q1-2017,Feb,443.85,24768,24719,24595,22480,99.80%,99.30%,90.76%,90.76%,443.85,425.412,423.285,386.882,0.853,2.98,39.382,39.382,"$72,465","$253,265","$3,347,477","$3,347,477.17"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3170959,3/9/2017,2017,Q1-2017,Mar,847.75,24869,24645,23437,22008,99.10%,94.24%,88.50%,88.50%,847.75,424.141,403.358,378.753,3.852,24.635,49.24,49.24,"$327,415","$2,093,963","$4,185,375","$4,185,375.24"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3170959,2/27/2017,2017,Q1-2017,Feb,847.75,24869,24558,24374,24276,98.75%,98.01%,97.62%,97.62%,847.75,422.643,419.473,417.795,5.35,8.52,10.198,10.198,"$454,743","$724,178","$866,799","$866,798.66"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3171129,3/12/2017,2017,Q1-2017,Mar,854.65,47693,47359,45133,40935,99.30%,94.63%,85.83%,85.83%,854.65,815.043,776.736,704.499,5.746,44.053,116.289,116.289,"$488,369","$3,744,465","$9,884,561","$9,884,561.33"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3171129,3/11/2017,2017,Q1-2017,Mar,854.65,47693,47192,46791,44872,98.95%,98.11%,94.09%,94.09%,854.65,812.17,805.267,772.251,8.618,15.522,48.538,48.538,"$732,554","$1,319,346","$4,125,700","$4,125,700.47"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3171129,3/8/2017,2017,Q1-2017,Mar,854.65,47693,47049,45614,44245,98.65%,95.64%,92.77%,92.77%,854.65,809.708,785.012,761.461,11.081,35.777,59.327,59.327,"$941,855","$3,041,022","$5,042,801","$5,042,801.25"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3172938,3/1/2017,2017,Q1-2017,Mar,#N/A,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#N/A,0,0,0,0,0,0,0,$0,$0,$0,$0.00
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3172939,3/1/2017,2017,Q1-2017,Mar,#N/A,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#N/A,0,0,0,0,0,0,0,$0,$0,$0,$0.00
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3173494,3/9/2017,2017,Q1-2017,Mar,402.1,22439,21709,21590,20554,96.75%,96.22%,91.60%,91.60%,402.1,373.618,371.563,353.728,12.55,14.605,32.44,32.44,"$1,066,791","$1,241,457","$2,757,435","$2,757,435.05"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3173494,3/3/2017,2017,Q1-2017,Mar,402.1,22439,22091,21439,20839,98.45%,95.55%,92.87%,92.87%,402.1,380.183,368.968,358.636,5.986,17.201,27.532,27.532,"$508,777","$1,462,086","$2,340,229","$2,340,228.72"
1022,Hillsboro Fill-Finish,21949,HER2 ,"$85,000",HER2 Lyo 440mg HTO,0.01721,3173494,3/1/2017,2017,Q1-2017,Mar,402.1,22439,22192,21615,20210,98.90%,96.33%,90.07%,90.07%,402.1,381.921,371.991,347.811,4.248,14.178,38.357,38.357,"$361,068","$1,205,112","$3,260,362","$3,260,361.54"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3062948,1/3/2016,2016,Q1-2016,Jan,814.8,45469,43400,41924,41673,95.45%,92.20%,91.65%,91.65%,814.8,407.249,393.403,391.042,19.413,33.26,35.62,35.62,"$1,650,116","$2,827,066","$3,027,701","$3,027,701.31"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3067906,1/12/2016,2016,Q1-2016,Jan,817.9,45642,44113,43230,39945,96.65%,94.72%,87.52%,87.52%,817.9,413.938,405.659,374.829,14.348,22.626,53.456,53.456,"$1,219,543","$1,923,237","$4,543,796","$4,543,795.75"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3067906,1/6/2016,2016,Q1-2016,Jan,817.9,45642,45026,43630,43499,98.65%,95.59%,95.31%,95.31%,817.9,422.504,409.406,408.178,5.782,18.879,20.108,20.108,"$491,458","$1,604,755","$1,709,153","$1,709,153.26"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3086754,1/20/2016,2016,Q1-2016,Jan,764.7,42673,42460,41738,41738,99.50%,97.81%,97.81%,97.81%,764.7,398.426,391.652,391.652,2.002,8.775,8.775,8.775,"$170,182","$745,907","$745,907","$745,906.95"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3086754,1/14/2016,2016,Q1-2016,Jan,764.7,42673,42097,41676,38384,98.65%,97.66%,89.95%,89.95%,764.7,395.022,391.072,360.177,5.406,9.356,40.251,40.251,"$459,491","$795,260","$3,421,307","$3,421,307.05"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3089082,5/2/2016,2016,Q2-2016,May,822.5,45898,43604,41816,39307,95.00%,91.11%,85.64%,85.64%,822.5,409.16,392.384,368.841,21.535,38.31,61.853,61.853,"$1,830,451","$3,256,372","$5,257,530","$5,257,529.90"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3089082,4/23/2016,2016,Q2-2016,Apr,822.5,45898,43971,41926,41339,95.80%,91.35%,90.07%,90.07%,822.5,412.605,393.419,387.911,18.089,37.275,42.783,42.783,"$1,537,578","$3,168,400","$3,636,569","$3,636,568.63"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3089608,5/10/2016,2016,Q2-2016,May,816.75,45578,44256,42375,40807,97.10%,92.97%,89.53%,89.53%,816.75,415.28,397.631,382.919,12.403,30.052,44.765,44.765,"$1,054,239","$2,554,440","$3,804,990","$3,804,989.91"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3089608,5/3/2016,2016,Q2-2016,May,816.75,45578,45236,44942,42919,99.25%,98.60%,94.17%,94.17%,816.75,424.476,421.717,402.739,3.208,5.967,24.944,24.944,"$272,648","$507,171","$2,120,237","$2,120,236.92"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3094844,5/19/2016,2016,Q2-2016,May,826.1,46099,44486,43507,42898,96.50%,94.38%,93.06%,93.06%,826.1,417.439,408.255,402.54,15.14,24.324,30.04,30.04,"$1,286,924","$2,067,535","$2,553,359","$2,553,358.59"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3094844,5/14/2016,2016,Q2-2016,May,826.1,46099,44532,44398,42178,96.60%,96.31%,91.49%,91.49%,826.1,417.872,416.618,395.787,14.708,15.961,36.792,36.792,"$1,250,154","$1,356,712","$3,127,338","$3,127,338.27"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3101390,5/26/2016,2016,Q2-2016,May,#N/A,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#N/A,0,0,0,0,0,0,0,$0,$0,$0,$0.00
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3101390,5/20/2016,2016,Q2-2016,May,#N/A,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#N/A,0,0,0,0,0,0,0,$0,$0,$0,$0.00
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3117644,6/1/2016,2016,Q2-2016,Jun,#N/A,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#N/A,0,0,0,0,0,0,0,$0,$0,$0,$0.00
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3119130,6/8/2016,2016,Q2-2016,Jun,826.7,46133,45003,43967,43396,97.55%,95.31%,94.07%,94.07%,826.7,422.288,412.575,407.212,10.606,20.319,25.682,25.682,"$901,501","$1,727,073","$2,182,969","$2,182,968.54"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3119130,6/6/2016,2016,Q2-2016,Jun,826.7,46133,45349,43467,39902,98.30%,94.22%,86.49%,86.49%,826.7,425.534,407.875,374.429,7.359,25.019,58.465,58.465,"$625,531","$2,126,604","$4,969,490","$4,969,490.03"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3119130,6/4/2016,2016,Q2-2016,Jun,826.7,46133,45487,43918,40448,98.60%,95.20%,87.68%,87.68%,826.7,426.833,412.107,379.551,6.061,20.786,53.343,53.343,"$515,143","$1,766,831","$4,534,132","$4,534,131.60"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3154066,1/30/2017,2017,Q1-2017,Jan,809.3,45162,44936,43318,39030,99.50%,95.92%,86.42%,86.42%,809.3,421.663,406.483,366.242,2.119,17.299,57.541,57.541,"$180,107","$1,470,397","$4,890,955","$4,890,954.93"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3154066,1/27/2017,2017,Q1-2017,Jan,809.3,45162,44688,43101,39955,98.95%,95.44%,88.47%,88.47%,809.3,419.332,404.446,374.922,4.45,19.336,48.861,48.861,"$378,226","$1,643,561","$4,153,150","$4,153,149.90"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3154066,1/26/2017,2017,Q1-2017,Jan,809.3,45162,44191,42445,39474,97.85%,93.98%,87.41%,87.41%,809.3,414.671,398.291,370.411,9.111,25.491,53.371,53.371,"$774,462","$2,166,719","$4,536,553","$4,536,553.12"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3172632,5/9/2017,2017,Q2-2017,May,835.3,46613,44538,43536,41229,95.55%,93.40%,88.45%,88.45%,835.3,417.933,408.529,386.877,19.464,28.868,50.52,50.52,"$1,654,454","$2,453,750","$4,294,174","$4,294,173.87"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3172632,5/7/2017,2017,Q2-2017,May,835.3,46613,45704,45658,43101,98.05%,97.95%,92.47%,92.47%,835.3,428.868,428.439,404.446,8.529,8.958,32.951,32.951,"$724,985","$761,439","$2,800,807","$2,800,807.41"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3172632,5/4/2017,2017,Q2-2017,May,835.3,46613,44748,44345,41374,96.00%,95.14%,88.76%,88.76%,835.3,419.901,416.122,388.242,17.496,21.275,49.155,49.155,"$1,487,149","$1,808,374","$4,178,188","$4,178,187.52"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3172632,5/1/2017,2017,Q2-2017,May,835.3,46613,45284,43767,42848,97.15%,93.90%,91.92%,91.92%,835.3,424.931,410.696,402.071,12.466,26.701,35.326,35.326,"$1,059,594","$2,269,585","$3,002,677","$3,002,677.06"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3172933,3/2/2017,2017,Q1-2017,Mar,#N/A,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#N/A,0,0,0,0,0,0,0,$0,$0,$0,$0.00
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3172934,3/2/2017,2017,Q1-2017,Mar,#N/A,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#N/A,0,0,0,0,0,0,0,$0,$0,$0,$0.00
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3190856,9/12/2017,2017,Q3-2017,Sep,865.5,48298,47646,47336,43786,98.65%,98.01%,90.66%,90.66%,865.5,447.092,444.186,410.872,6.118,9.024,42.338,42.338,"$520,059","$767,078","$3,598,766","$3,598,765.86"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3190856,9/10/2017,2017,Q3-2017,Sep,865.5,48298,45883,45539,43262,95.00%,94.29%,89.57%,89.57%,865.5,430.55,427.321,405.955,22.661,25.89,47.256,47.256,"$1,926,146","$2,200,622","$4,016,736","$4,016,736.38"
1022,Hillsboro Fill-Finish,21950,HER2 ,"$85,000",HER2 440mg Fill HTO VV Ex,0.00938,3190856,9/9/2017,2017,Q3-2017,Sep,865.5,48298,47501,47311,47122,98.35%,97.96%,97.56%,97.56%,865.5,445.733,443.95,442.174,7.478,9.261,11.037,11.037,"$635,628","$787,177","$938,120","$938,120.24"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3089086,4/4/2016,2016,Q2-2016,Apr,138,71402,69938,66546,61688,97.95%,93.20%,86.40%,86.40%,138,323.813,308.108,285.616,6.777,22.482,44.974,44.974,"$897,965","$2,978,866","$5,959,039","$5,959,039.31"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3089086,4/3/2016,2016,Q2-2016,Apr,138,71402,69188,68462,62232,96.90%,95.88%,87.16%,87.16%,138,320.342,316.978,288.133,10.248,13.612,42.457,42.457,"$1,357,898","$1,803,573","$5,625,535","$5,625,534.81"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3108498,7/23/2016,2016,Q3-2016,Jul,131.55,68064,67009,64899,62692,98.45%,95.35%,92.11%,92.11%,131.55,310.254,300.481,290.264,4.885,14.658,24.874,24.874,"$647,215","$1,942,137","$3,295,802","$3,295,802.49"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3108498,7/21/2016,2016,Q3-2016,Jul,131.55,68064,65546,64530,60658,96.30%,94.81%,89.12%,89.12%,131.55,303.478,298.774,280.848,11.66,16.364,34.29,34.29,"$1,544,966","$2,168,234","$4,543,490","$4,543,490.13"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3108498,7/20/2016,2016,Q3-2016,Jul,131.55,68064,66805,64567,60564,98.15%,94.86%,88.98%,88.98%,131.55,309.308,298.946,280.412,5.83,16.192,34.727,34.727,"$772,483","$2,145,425","$4,601,270","$4,601,270.37"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3138485,11/19/2016,2016,Q4-2016,Nov,165.05,85397,84629,84417,79268,99.10%,98.85%,92.82%,92.82%,165.05,391.832,390.852,367.01,3.559,4.538,28.38,28.38,"$471,503","$601,297","$3,760,360","$3,760,359.61"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3138485,11/17/2016,2016,Q4-2016,Nov,165.05,85397,84586,84417,76904,99.05%,98.85%,90.05%,90.05%,165.05,391.634,390.851,356.065,3.756,4.539,39.325,39.325,"$497,697","$601,480","$5,210,588","$5,210,588.12"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3160556,4/28/2017,2017,Q2-2017,Apr,147.25,76188,75692,75655,75428,99.35%,99.30%,99.00%,99.00%,147.25,350.456,350.281,349.23,2.293,2.468,3.519,3.519,"$303,805","$327,023","$466,259","$466,259.38"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3160556,4/27/2017,2017,Q2-2017,Apr,147.25,76188,75007,73057,72399,98.45%,95.89%,95.03%,95.03%,147.25,347.281,338.252,335.208,5.468,14.497,17.541,17.541,"$724,458","$1,920,842","$2,324,208","$2,324,207.86"
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3185333,7/30/2017,2017,Q3-2017,Jul,142.25,73601,72092,70254,69200,97.95%,95.45%,94.02%,94.02%,142.25,333.785,325.274,320.395,6.986,15.497,20.376,20.376,"$925,619","$2,053,396","$2,699,878","$2,699,877.77"
